kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,clean_comment,sentiment,category
youtube#comment,1317650,45729,58551,1359949,All of them…?,,0,2025-06-07 19:46:53+00:00,2025-06-07 19:46:53+00:00,all of them,positive,other
youtube#comment,4330153,45231,55963,2376781,Indiyan fece is good 👍,,1,2021-04-24 05:31:34+00:00,2021-04-24 05:31:34+00:00,indiyan fece is good 👍,positive,other
youtube#comment,289941,43043,36191,3432690,"@@nendanyaziel iyaa apa ajasay yg penting skinker double cleansing bs jenis cair,balm dsb.. pke sblm cuci muka dgn sabun/facial wash stlh itu baru facial wash dst...sesuai kebutuhan",1817018.0,0,2023-10-12 05:30:22+00:00,2024-04-18 01:47:25+00:00,nendanyaziel iyaa apa ajasay yg penting skinker double cleansing bs jenis cairbalm dsb pke sblm cuci muka dgn sabunfacial wash stlh itu baru facial wash dstsesuai kebutuhan,positive,skincare
youtube#comment,1132204,36460,74001,118861,Osam,,1,2024-07-04 04:17:07+00:00,2024-07-04 04:17:07+00:00,osam,positive,other
youtube#comment,2255568,20112,35144,2347114,😘😘😘😘😘,,0,2020-12-10 12:32:45+00:00,2020-12-10 12:32:45+00:00,😘😘😘😘😘,spam,other
youtube#comment,622501,53604,92314,1344880,Does honey work?,,0,2024-11-29 15:57:49+00:00,2024-11-29 15:57:49+00:00,does honey work,positive,other
youtube#comment,4481510,2627,21899,1118609,I don't like makeup 😒😒,,0,2024-06-30 20:27:55+00:00,2024-06-30 20:27:55+00:00,i dont like makeup 😒😒,negative,cosmetic
youtube#comment,470145,27230,87120,3484006,"@
Beauty standards 🤷",2819348.0,0,2025-04-03 14:55:29+00:00,2025-04-03 14:55:29+00:00,beauty standards 🤷,positive,other
youtube#comment,2575481,38534,45979,1729267,Fais ta juste avancer la vidéo du coup en fait pas je sais pas comment expliquer mais tu es un peu avancé quand tu as mis les lunettes devant du coup c'est comme ça que ça a un peu réussi bah voilà si tu veux plus de conseils😅😅,,0,2024-12-15 14:21:27+00:00,2024-12-15 14:21:27+00:00,fais ta juste avancer la vidéo du coup en fait pas je sais pas comment expliquer mais tu es un peu avancé quand tu as mis les lunettes devant du coup cest comme ça que ça a un peu réussi bah voilà si tu veux plus de conseils😅😅,positive,general_command
youtube#comment,1696760,38604,86252,743677,Fir tmne mekup Q Kiya h,,0,2025-05-09 21:37:59+00:00,2025-05-09 21:37:59+00:00,fir tmne mekup q kiya h,positive,other
youtube#comment,2151247,29048,67627,892346,Danny is very pretty,,0,2024-09-18 17:42:41+00:00,2024-09-18 17:42:41+00:00,danny is very pretty,spam,other
youtube#comment,2877558,22013,34574,315834,✅🐍🕷️🐲 do please,,0,2024-12-22 17:54:49+00:00,2024-12-22 17:54:49+00:00,✅🐍🕷🐲 do please,positive,other
youtube#comment,229317,17059,2100,3525391,Wow😍,3997081.0,0,2023-06-05 04:05:03+00:00,2023-06-05 04:05:03+00:00,wow😍,positive,other
youtube#comment,48105,45135,21883,649451,No,4216527.0,0,2021-03-18 07:26:44+00:00,2021-03-18 07:26:44+00:00,no,positive,other
youtube#comment,3028071,31673,39486,3553845,This is the most comprehensive make up explanation I have ever encountered! Thank you so much for putting this out and explaining it in such a detail! I have hoped to find this for soo long. Thank you again!🙏,,0,2025-02-10 14:02:18+00:00,2025-02-10 14:02:18+00:00,this is the most comprehensive make up explanation i have ever encountered thank you so much for putting this out and explaining it in such a detail i have hoped to find this for soo long thank you again🙏,spam,other
youtube#comment,3829039,51923,61749,1770013,I*,,0,2021-04-07 19:34:19+00:00,2021-04-07 19:34:19+00:00,i,positive,other
youtube#comment,3383993,18073,51351,1652595,Night look😎,,0,2022-10-24 12:06:20+00:00,2022-10-24 12:06:20+00:00,night look😎,spam,other
youtube#comment,1263391,21720,63656,605560,Mentira nomás te pintaste la cara y agarrastr una máscara realista,,0,2024-08-11 21:19:19+00:00,2024-08-11 21:19:19+00:00,mentira nomás te pintaste la cara y agarrastr una máscara realista,positive,other
youtube#comment,2392268,24136,55433,1767862,I still don't believe it.,,0,2023-05-18 14:21:45+00:00,2023-05-18 14:21:45+00:00,i still dont believe it,negative,other
youtube#comment,1848056,2477,10662,3234531,Omg😮,,0,2024-05-21 18:46:56+00:00,2024-05-21 18:46:56+00:00,omg😮,negative,other
youtube#comment,4472433,17931,3208,734839,Luv ur vids ❤❤*insert 2 boba emojis bc I couldn't find them 👁👄👁*,,0,2024-08-17 17:49:46+00:00,2024-08-17 17:49:46+00:00,luv ur vids ❤❤insert 2 boba emojis bc i couldnt find them 👁👄👁,spam,other
youtube#comment,1421035,33476,44808,3110434,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,,0,2024-05-08 13:53:23+00:00,2024-05-08 13:53:23+00:00,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,spam,other
youtube#comment,406992,44325,40892,706419,Thanks,3232779.0,0,2024-10-05 05:24:30+00:00,2024-10-05 05:24:30+00:00,thanks,positive,other
youtube#comment,3814990,14492,5058,1840750,That’s why ur father left you for the adoption center,,1,2023-08-01 08:41:29+00:00,2023-08-01 08:41:29+00:00,thats why ur father left you for the adoption center,negative,other
youtube#comment,2793831,45729,52405,633936,Ugly😊,,0,2023-04-20 00:29:11+00:00,2023-04-20 00:29:11+00:00,ugly😊,positive,other
youtube#comment,3001323,37672,24277,3291420,U LOOK LIKE KATIE WHINNEY OR SMT,,1,2024-08-13 20:02:59+00:00,2024-08-13 20:02:59+00:00,u look like katie whinney or smt,positive,general_command
youtube#comment,1860268,27230,78717,3018153,Good Luck 🍀☘️,,0,2022-09-14 16:00:30+00:00,2022-09-14 16:00:30+00:00,good luck 🍀☘,spam,other
youtube#comment,3904308,45729,59850,3594442,волосы решают все,,0,2024-12-22 17:35:30+00:00,2024-12-22 17:35:30+00:00,волосы решают все,positive,other
youtube#comment,1840598,8365,65837,971332,❤️👍👍👍🔥❤️,,0,2021-09-08 17:24:19+00:00,2021-09-08 17:24:19+00:00,❤👍👍👍🔥❤,positive,other
youtube#comment,953508,26383,9502,1682879,Esse capa também bom colar muito bom quero tirar tira na hora quero colocar qualquer hora posso colocar muito bom,,0,2025-01-08 15:15:21+00:00,2025-01-08 15:15:21+00:00,esse capa também bom colar muito bom quero tirar tira na hora quero colocar qualquer hora posso colocar muito bom,positive,other
youtube#comment,2757604,3397,1648,2580628,"I would def give it 8/10 🥦 Really loved the combo, and it looked amazing style & with makeup!",,6,2022-12-04 21:13:24+00:00,2022-12-04 21:13:24+00:00,i would def give it 810 🥦 really loved the combo and it looked amazing style with makeup,spam,cosmetic
youtube#comment,2948114,15852,42307,1546020,I'm starting today with the face excersice,,0,2022-10-17 13:28:17+00:00,2022-10-17 13:28:17+00:00,im starting today with the face excersice,positive,other
youtube#comment,4074601,51434,83570,2457747,as a cosplayer i relate 100%,,18,2022-02-25 04:41:31+00:00,2022-02-25 04:41:31+00:00,as a cosplayer i relate 100,positive,other
youtube#comment,762588,29048,10902,3584554,10-Oct,,0,2023-08-24 11:24:10+00:00,2023-08-24 11:24:10+00:00,10oct,positive,other
youtube#comment,3518214,32607,68696,2656021,Thank you so much. This is very helpful,,1,2025-03-31 05:42:53+00:00,2025-03-31 05:42:53+00:00,thank you so much this is very helpful,spam,other
youtube#comment,387457,4973,57385,2371908,she is she's done videos abt doing her sisters hair,569869.0,0,2024-08-03 19:05:16+00:00,2024-08-03 19:05:16+00:00,she is shes done videos abt doing her sisters hair,positive,hair
youtube#comment,159979,46252,63458,438459,"Dear Joan, yes, I agree that it shouldn't be perfect, every hair in place. Our wigs are easy and this info may help you:
Dani and I create our videos to build confidence in clients who are interested in wigs & hairpieces for thousands of reasons; such as convenience, career, travel, romance, damaged hair or hair loss as a result of stress or medical challenges. We don't sell thousands of wigs & pieces; just ones that look real! Our products are all high-quality synthetic fibers for easy wash & wear; after washing, they dry to the style purchased - no heat needed! We carry everything you'll want or need for your wigs. We ship all over the world!‎‎ ‎‎ ‎‎Our website is ‎‎http://www.GodivasSecretWigs.com‎‎.‎‎ ‎‎ ‎‎Please check it out; we started GSW in 1997; with our retail store still in Woodland Hills, CA.‎‎ ‎‎ ‎‎Here's a link to see our 500 wig videos on our YouTube channel:‎‎ ‎‎https://www.youtube.com/user/GodivasSecretWigs/videos‎‎. ‎‎ ‎‎ ‎‎Clients love to binge watch our wig topics & take notes on the colors & styles they'd love to own! ‎‎ ‎‎‎‎You can order from our website or call us toll free & speak to a live wig expert at 877 567 9447 Mon - Fri, 8:30 to 4:30 PST with any questions! ‎‎ ‎‎ ‎‎Our clients own 2 to 20 wigs and love the convenience! Please SUBSCRIBE ""ALL"" to our videos on our YouTube channel & share us with others so we can be ""hair"" for them too!! xo Rochelle‎",2654911.0,0,2022-10-28 19:04:21+00:00,2022-10-28 19:04:21+00:00,dear joan yes i agree that it shouldnt be perfect every hair in place our wigs are easy and this info may help you dani and i create our videos to build confidence in clients who are interested in wigs hairpieces for thousands of reasons such as convenience career travel romance damaged hair or hair loss as a result of stress or medical challenges we dont sell thousands of wigs pieces just ones that look real our products are all highquality synthetic fibers for easy wash wear after washing they dry to the style purchased no heat needed we carry everything youll want or need for your wigs we ship all over the world our website is please check it out we started gsw in 1997 with our retail store still in woodland hills ca heres a link to see our 500 wig videos on our youtube channel clients love to binge watch our wig topics take notes on the colors styles theyd love to own you can order from our website or call us toll free speak to a live wig expert at 877 567 9447 mon fri 830 to 430 pst with any questions our clients own 2 to 20 wigs and love the convenience please subscribe all to our videos on our youtube channel share us with others so we can be hair for them too xo rochelle,spam,hair
youtube#comment,1745923,17753,70504,2733501,Soooo beautiful without makeup...fresh and natural.,,1164,2025-02-25 22:16:49+00:00,2025-02-25 22:16:49+00:00,soooo beautiful without makeupfresh and natural,spam,cosmetic
youtube#comment,1164518,30565,46313,2639693,that's a lot of contouring going on. and the highlight on the tip of the nose is really a trend that has disappeared a long time ago for good reasons.,,0,2023-10-08 14:08:30+00:00,2023-10-08 14:08:30+00:00,thats a lot of contouring going on and the highlight on the tip of the nose is really a trend that has disappeared a long time ago for good reasons,positive,other
youtube#comment,248110,6926,32656,2736417,That level of simp is crazy,1909991.0,1,2023-07-04 06:40:18+00:00,2023-07-04 06:40:18+00:00,that level of simp is crazy,positive,other
youtube#comment,3570301,15536,82053,355296,So many answers in one video!! I absolutely love it!  Thank you,,0,2024-11-01 18:45:25+00:00,2024-11-01 18:45:25+00:00,so many answers in one video i absolutely love it thank you,spam,other
youtube#comment,3998944,45729,58551,227688,I think all looks gorgeous🩷 I know that you’re beautiful in all🤩,,0,2025-06-16 02:46:56+00:00,2025-06-16 02:46:56+00:00,i think all looks gorgeous🩷 i know that youre beautiful in all🤩,spam,other
youtube#comment,2992642,29048,66607,1906559,DO EVERY SINGLE VEDIO INTO A VLOG 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,,0,2023-04-26 16:18:39+00:00,2023-04-26 16:18:39+00:00,do every single vedio into a vlog 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,negative,other
youtube#comment,4646289,17058,38888,1307162,Stunning,,0,2025-06-09 20:22:09+00:00,2025-06-09 20:22:09+00:00,stunning,spam,other
youtube#comment,4058573,19657,84290,2655937,Chall nekal boat,,0,2022-12-01 07:04:27+00:00,2022-12-01 07:04:27+00:00,chall nekal boat,positive,other
youtube#comment,4500775,24165,49591,1269738,Tomar mukher noksha ta khubb sundor di😍,,2,2022-08-02 06:08:24+00:00,2022-08-02 06:08:24+00:00,tomar mukher noksha ta khubb sundor di😍,positive,other
youtube#comment,3124966,25622,66613,3587740,Just woooww dii,,1,2021-09-21 14:35:59+00:00,2021-09-21 14:35:59+00:00,just woooww dii,positive,other
youtube#comment,4355842,26891,40498,2265386,That is so true ❤❤,,0,2025-04-01 02:20:02+00:00,2025-04-01 02:20:02+00:00,that is so true ❤❤,spam,other
youtube#comment,2636668,28763,25578,2572444,"Pretty look , pretty person with a pretty heart❣️",,0,2020-06-12 05:05:58+00:00,2020-06-12 05:05:58+00:00,pretty look pretty person with a pretty heart❣,spam,other
youtube#comment,15005,50700,63327,954760,I used the MAC 266 brush 🤗,862444.0,1,2020-08-24 18:51:11+00:00,2020-08-24 18:51:11+00:00,i used the mac 266 brush 🤗,spam,other
youtube#comment,3022185,23374,27696,166310,Ton 👁👁👁,,0,2025-05-16 18:21:08+00:00,2025-05-16 18:21:08+00:00,ton 👁👁👁,positive,other
youtube#comment,2262653,12966,37507,1855057,Holy crap! That is gorgeousss,,171,2023-02-05 12:44:47+00:00,2023-02-05 12:44:47+00:00,holy crap that is gorgeousss,spam,other
youtube#comment,4474810,44184,51834,2796650,"Look at her face. To her that's not running, that's walking",,0,2024-09-19 07:52:40+00:00,2024-09-19 07:52:40+00:00,look at her face to her thats not running thats walking,positive,other
youtube#comment,1987542,51087,48154,1529264,gatekeeping yuck,,0,2023-10-19 13:41:33+00:00,2023-10-19 13:41:33+00:00,gatekeeping yuck,negative,other
youtube#comment,719806,50860,16640,812453,2023,,0,2024-08-08 04:37:33+00:00,2024-08-08 04:37:33+00:00,2023,positive,other
youtube#comment,1900869,22630,79642,3160712,Sab kuch ho jyga bhai pr mutti kese chode 🤭😂😂,,8,2023-05-02 09:20:12+00:00,2023-05-02 09:20:12+00:00,sab kuch ho jyga bhai pr mutti kese chode 🤭😂😂,positive,other
youtube#comment,2604535,52428,34437,1789098,Qayamat,,0,2024-03-21 11:11:53+00:00,2024-03-21 11:11:53+00:00,qayamat,positive,other
youtube#comment,2889408,17753,70504,929955,"i don’t think she should wear that much makeup her skin is beautiful 

  i’m not a pick me that says “eww ur wearing too much makeup 😂”",,1,2025-03-24 01:15:37+00:00,2025-03-24 01:15:37+00:00,i dont think she should wear that much makeup her skin is beautiful im not a pick me that says eww ur wearing too much makeup 😂,positive,skincare
youtube#comment,4114799,17753,70504,2429978,Wow jou are a beauty but dont wear make up its not jou,,0,2025-03-25 16:49:17+00:00,2025-03-25 16:49:17+00:00,wow jou are a beauty but dont wear make up its not jou,spam,other
youtube#comment,2518782,2646,27290,1190710,♥️🫶🏻✨🧿,,0,2024-12-28 10:40:16+00:00,2024-12-28 10:40:16+00:00,♥🫶🏻✨🧿,spam,other
youtube#comment,4611290,2498,70775,348129,You are very cute 😗😗😗,,0,2022-03-25 06:36:50+00:00,2022-03-25 06:36:50+00:00,you are very cute 😗😗😗,spam,other
youtube#comment,3087243,13899,43322,2627546,😮,,0,2024-09-07 00:40:10+00:00,2024-09-07 00:40:10+00:00,😮,negative,other
youtube#comment,2186297,45729,48254,261621,love the lipstick,,0,2023-06-21 06:36:29+00:00,2023-06-21 06:36:29+00:00,love the lipstick,spam,cosmetic
youtube#comment,4534693,18904,40871,2453909,"If hair wasnt natural it wouldnt grow there. Like the hair on our heads just because its long does it mean we're unhygienic, no. So why is body hair any different",,0,2023-12-04 02:16:40+00:00,2023-12-04 02:16:40+00:00,if hair wasnt natural it wouldnt grow there like the hair on our heads just because its long does it mean were unhygienic no so why is body hair any different,negative,hair
youtube#comment,4119173,41246,87323,3206511,Good,,0,2022-10-04 05:04:28+00:00,2022-10-04 05:04:28+00:00,good,spam,other
youtube#comment,1384802,21376,88002,1014363,❤❤,,0,2024-06-10 17:59:14+00:00,2024-06-10 17:59:14+00:00,❤❤,spam,other
youtube#comment,320156,33644,77137,2741788,Onggg!!!,1440153.0,1,2023-12-29 18:28:03+00:00,2023-12-29 18:28:03+00:00,onggg,positive,other
youtube#comment,1249027,29822,12247,3105046,So pretty girl. Wowwowwo❤️❤️❤️,,1,2022-08-14 15:14:49+00:00,2022-08-14 15:14:49+00:00,so pretty girl wowwowwo❤❤❤,spam,other
youtube#comment,507637,42745,90412,278961,Pero eso fue una parte de el video mana,2442647.0,1,2025-07-03 05:58:33+00:00,2025-07-03 05:58:33+00:00,pero eso fue una parte de el video mana,positive,other
